year,month,consumption_TWh,co2_emission_mt,country_enc,energy_source_enc,country_enc,energy_source_enc
2010,9,234.76,1218.22,5,4,5,4
1999,10,2618.58,1509.55,0,5,0,5
1998,12,1929.02,497.27,0,6,0,6
1990,6,1591.75,771.27,1,6,1,6
2011,6,4679.94,402.32,0,2,0,2
1995,6,2687.25,1991.27,4,5,4,5
2019,6,4418.94,1696.6,2,1,2,1
2023,8,4005.35,361.36,4,3,4,3
2002,4,2647.13,235.28,2,0,2,0
2011,1,2914.46,1292.68,1,2,1,2
1995,11,1571.18,501.56,4,5,4,5
2013,3,3018.01,364.86,0,1,0,1
2010,8,547.34,1100.18,5,0,5,0
2012,1,1870.41,1405.93,1,2,1,2
1994,5,2476.99,1858.56,7,4,7,4
1996,2,2566.0,746.74,6,3,6,3
1992,10,3492.56,1015.94,1,0,1,0
2002,4,3571.34,226.76,4,0,4,0
2001,3,3558.09,1664.19,2,1,2,1
1995,1,4587.87,364.9,5,6,5,6
2023,5,2961.24,425.12,0,3,0,3
2004,9,3706.86,240.83,2,3,2,3
2007,3,409.46,600.37,4,1,4,1
1992,1,3409.54,1300.57,2,2,2,2
2011,1,1127.19,1153.11,2,6,2,6
2024,1,2561.11,1970.06,4,6,4,6
2017,4,3277.26,152.78,7,6,7,6
2001,5,1283.23,704.23,5,1,5,1
1990,8,2459.9,908.64,7,0,7,0
2019,10,2529.1,844.22,2,0,2,0
2012,11,3590.42,1837.15,2,4,2,4
2017,7,4680.22,968.17,0,3,0,3
1994,10,2650.64,866.18,0,5,0,5
1999,4,107.48,167.9,5,0,5,0
1994,2,1475.5,852.02,7,0,7,0
2003,2,317.17,1207.57,0,3,0,3
2013,2,1335.22,1286.16,1,2,1,2
2017,1,4808.35,72.91,6,6,6,6
2010,11,3700.8,1340.55,7,3,7,3
2001,6,3168.92,560.5,2,0,2,0
2009,4,4981.15,1588.39,0,3,0,3
2021,3,4013.57,568.12,4,2,4,2
2010,1,230.96,527.33,4,6,4,6
2006,12,4621.68,34.84,7,5,7,5
1990,7,2931.84,1926.58,5,0,5,0
2017,9,2799.08,1365.2,6,2,6,2
1991,12,3151.12,132.02,6,4,6,4
2006,4,474.04,1733.44,5,6,5,6
2003,1,3891.86,1556.61,6,2,6,2
2003,3,3045.46,1293.75,5,0,5,0
2007,9,1102.73,1062.19,4,3,4,3
2023,1,1618.35,1863.31,1,2,1,2
1990,1,1059.91,1044.29,0,3,0,3
2007,5,2184.14,70.15,2,0,2,0
2023,5,4128.06,1583.53,3,3,3,3
2012,8,4594.51,497.99,7,0,7,0
2005,1,2790.03,385.03,0,6,0,6
2008,8,3598.0,1352.56,7,0,7,0
1995,11,564.48,1804.17,3,2,3,2
2013,2,4275.94,1761.41,0,5,0,5
2006,1,3293.22,125.25,0,4,0,4
2005,11,3265.88,57.93,0,1,0,1
1995,8,1852.25,613.13,0,2,0,2
2005,10,1614.58,542.4,0,4,0,4
1998,2,4843.22,1617.16,3,2,3,2
2018,5,2163.94,1039.62,0,2,0,2
1993,10,2115.04,76.02,4,0,4,0
2015,6,4061.19,1812.05,4,4,4,4
2015,3,4795.61,539.64,7,1,7,1
2003,9,3684.14,508.65,2,3,2,3
2024,9,2293.13,1347.92,5,6,5,6
2013,8,857.01,1506.13,0,0,0,0
1997,7,1110.45,1120.31,2,2,2,2
2014,5,2539.83,1726.92,1,5,1,5
1993,10,660.73,1604.9,5,3,5,3
2004,2,3307.17,1050.48,7,2,7,2
2005,3,3532.82,926.61,7,0,7,0
2000,5,2361.51,1750.96,7,2,7,2
2017,8,2925.93,1961.4,0,0,0,0
1996,1,3903.98,1942.08,4,2,4,2
2013,11,3517.89,963.17,7,3,7,3
2020,1,3926.62,1036.15,2,5,2,5
1993,7,3011.18,1544.08,0,6,0,6
2024,1,2537.03,1006.91,1,5,1,5
1995,3,3362.52,1653.26,2,0,2,0
2022,8,3319.96,1169.88,0,4,0,4
2021,9,4915.15,1694.22,1,6,1,6
2024,5,406.29,1036.31,1,3,1,3
2006,6,1972.94,973.61,7,0,7,0
2021,8,3355.33,1949.11,3,0,3,0
2003,3,216.9,57.91,7,4,7,4
2008,1,2376.38,532.36,2,2,2,2
2013,9,4918.13,1524.91,3,5,3,5
2000,2,853.13,679.24,7,1,7,1
1996,12,1457.14,1182.21,1,0,1,0
2013,11,2155.27,1669.43,2,6,2,6
2013,9,1561.12,603.21,3,3,3,3
2003,11,879.43,920.44,2,2,2,2
2013,2,2073.43,42.21,0,5,0,5
2000,8,1778.47,143.81,1,3,1,3
1997,3,4881.65,1075.68,7,0,7,0
2004,9,3531.6,942.56,2,4,2,4
1991,10,2790.31,796.14,4,4,4,4
2013,4,1725.09,1822.06,3,4,3,4
1999,8,4309.77,502.87,2,5,2,5
2021,4,216.82,203.61,7,6,7,6
2006,3,1085.31,46.34,2,5,2,5
1999,1,3184.1,1259.0,1,6,1,6
2011,4,27.7,1321.98,6,6,6,6
1995,2,3168.19,224.8,5,2,5,2
2016,9,4464.5,895.8,4,4,4,4
2009,2,1658.02,1685.87,6,2,6,2
1990,8,4930.41,899.34,2,6,2,6
2006,10,3686.58,929.56,0,0,0,0
1990,10,1757.94,670.96,5,5,5,5
2004,7,1428.53,1525.74,2,5,2,5
1990,6,3746.08,1807.44,6,0,6,0
2006,4,194.88,54.49,4,1,4,1
1991,3,2040.61,1255.75,1,3,1,3
2007,12,2862.23,1885.76,6,6,6,6
2001,12,263.12,575.43,6,0,6,0
2018,11,1000.16,821.64,7,2,7,2
2012,10,542.94,855.37,4,2,4,2
1998,5,4407.45,1252.87,0,2,0,2
1997,2,4036.94,919.7,5,4,5,4
2005,2,2148.55,1947.12,2,3,2,3
2012,8,1307.97,100.72,3,5,3,5
2018,3,3304.39,1378.86,6,1,6,1
1999,7,2633.11,1413.62,7,3,7,3
2001,11,3013.85,796.14,4,5,4,5
2001,6,2815.78,1250.38,5,3,5,3
2019,8,2846.11,1831.68,5,0,5,0
1999,3,3547.73,1355.61,3,6,3,6
2003,1,246.81,1062.91,3,4,3,4
1993,6,1308.15,1581.45,6,0,6,0
2009,6,2648.44,1098.5,1,4,1,4
1996,8,763.47,428.88,4,1,4,1
2019,10,772.99,478.52,0,0,0,0
2013,3,27.06,1611.1,0,4,0,4
1999,9,4979.91,735.52,7,4,7,4
2006,6,2866.37,362.61,0,2,0,2
2010,1,1507.79,1215.45,4,0,4,0
1992,3,2099.99,396.95,7,4,7,4
1990,4,1404.4,1447.19,0,2,0,2
2007,3,3626.07,1606.03,6,2,6,2
1991,6,4216.7,566.84,4,2,4,2
1993,7,2242.73,1986.44,6,0,6,0
2021,12,3489.17,360.14,1,5,1,5
2008,11,1038.15,583.93,0,5,0,5
2009,2,587.91,588.46,0,1,0,1
1996,6,2309.19,504.71,7,6,7,6
1998,4,4712.91,831.57,1,3,1,3
1996,12,4517.31,664.64,7,2,7,2
2016,1,1956.47,1229.5,0,0,0,0
2010,12,2864.4,1827.25,5,6,5,6
2024,2,3867.26,446.73,1,4,1,4
2013,5,3578.84,825.11,4,4,4,4
2021,12,2545.71,1783.55,5,3,5,3
2001,9,4011.98,742.19,7,0,7,0
2012,5,966.18,1226.18,2,4,2,4
2018,8,888.95,1006.39,6,3,6,3
1992,12,1141.47,148.6,7,5,7,5
1997,10,3728.55,1776.18,2,2,2,2
2023,2,4732.28,1911.43,3,6,3,6
2003,5,4256.79,750.53,2,5,2,5
2021,1,3947.86,847.71,7,3,7,3
1996,2,2266.95,737.44,7,1,7,1
1999,11,2135.85,1833.3,5,2,5,2
2001,3,4995.78,1441.46,3,4,3,4
2012,8,1610.57,1755.05,1,5,1,5
2000,12,2889.06,1333.97,2,3,2,3
2002,10,1921.95,818.07,1,6,1,6
2001,3,1998.55,471.61,7,6,7,6
1996,12,2221.51,744.93,1,0,1,0
1999,4,3768.09,1610.7,0,6,0,6
1996,4,3774.42,1248.88,3,0,3,0
2016,9,583.43,638.94,6,4,6,4
1996,4,2587.85,1386.34,1,2,1,2
2013,9,3855.42,768.57,7,5,7,5
2012,11,139.88,1043.63,2,3,2,3
2014,8,2390.16,628.81,6,1,6,1
2022,4,2420.88,27.89,6,5,6,5
1996,3,3888.55,569.74,2,2,2,2
2019,2,4987.99,1692.89,6,1,6,1
2020,8,2634.81,214.47,2,3,2,3
2010,8,3453.97,774.91,7,0,7,0
2023,1,4988.36,1505.11,6,0,6,0
2010,7,2978.71,1544.09,3,0,3,0
2009,8,179.16,1103.65,6,0,6,0
2023,7,3183.28,1477.53,2,4,2,4
1997,11,1211.88,327.98,5,2,5,2
2021,12,3537.94,1695.07,5,3,5,3
2019,3,3635.61,876.1,2,2,2,2
2018,4,2950.66,548.56,2,4,2,4
1994,5,4558.23,647.37,3,0,3,0
2019,1,3818.12,704.56,7,6,7,6
2001,10,4447.51,159.96,2,6,2,6
2016,3,3607.69,600.9,2,2,2,2
2002,6,2958.73,137.14,7,5,7,5
1999,3,26.03,298.41,5,4,5,4
2020,5,1910.82,216.37,7,3,7,3
2005,4,2841.87,1380.1,6,2,6,2
2015,2,2100.49,1290.86,1,5,1,5
2009,4,2591.12,331.44,1,1,1,1
2023,4,1788.87,156.46,6,2,6,2
1997,11,2725.98,748.9,4,4,4,4
1993,3,2515.93,376.84,4,1,4,1
2018,11,1239.94,1002.21,3,0,3,0
2020,8,1782.54,313.23,1,1,1,1
1991,6,1566.8,1660.66,6,0,6,0
2014,1,4085.55,489.05,2,0,2,0
1992,9,500.56,1671.54,7,0,7,0
1994,3,616.91,1538.06,1,5,1,5
2011,4,4035.47,1448.92,6,4,6,4
2005,10,1956.29,1146.63,5,6,5,6
1998,10,1728.75,1722.42,0,2,0,2
1998,12,2552.92,681.33,0,0,0,0
2001,7,1847.53,1739.55,5,6,5,6
1993,5,569.04,490.18,0,4,0,4
2007,4,953.58,756.92,4,2,4,2
2007,2,1852.24,57.23,5,0,5,0
2022,5,4509.46,1531.32,5,6,5,6
1992,8,2224.73,483.62,4,6,4,6
2006,2,4225.9,1751.67,4,0,4,0
2001,1,1745.26,1221.5,5,0,5,0
2000,11,2848.81,534.24,3,5,3,5
2006,6,932.22,1972.46,2,6,2,6
2024,1,824.46,760.25,6,5,6,5
1995,9,1999.42,1760.96,6,5,6,5
2024,8,3935.24,1003.5,5,1,5,1
1995,4,2555.49,1291.86,2,4,2,4
2021,7,1533.48,792.8,7,5,7,5
2000,10,2435.87,1321.68,2,0,2,0
2002,4,1867.4,826.89,6,6,6,6
2002,6,13.56,1741.16,7,3,7,3
2023,10,733.98,958.43,5,2,5,2
1992,7,333.27,1145.3,2,0,2,0
2021,9,2139.45,1563.83,4,3,4,3
1993,11,2265.6,891.48,1,2,1,2
1990,2,805.67,198.47,2,5,2,5
1998,10,1465.46,35.36,4,6,4,6
1996,8,4892.77,89.75,6,6,6,6
2016,9,69.58,609.91,7,6,7,6
1992,4,1993.74,570.16,4,0,4,0
2011,8,4552.42,1760.98,2,5,2,5
2005,11,2893.86,361.95,2,6,2,6
1997,10,1023.61,1515.98,6,0,6,0
1994,5,4677.71,260.47,6,2,6,2
2019,9,2545.47,1404.07,7,0,7,0
2017,2,1963.38,59.34,5,5,5,5
2016,12,4123.25,1265.94,3,3,3,3
2011,1,3073.69,25.11,1,2,1,2
2019,10,3694.1,970.74,2,4,2,4
1996,6,525.68,1950.86,0,0,0,0
2019,4,3164.77,1874.31,3,3,3,3
2002,6,1266.16,197.14,4,5,4,5
2011,7,1155.88,1656.21,3,2,3,2
2000,9,2481.7,1766.87,7,4,7,4
1994,1,4027.02,1902.58,2,6,2,6
2011,12,3351.41,1400.67,1,3,1,3
2004,3,3231.42,1574.41,3,6,3,6
2020,2,2564.36,1135.26,0,3,0,3
2018,5,1306.54,18.32,3,1,3,1
2006,10,4475.82,199.0,0,4,0,4
1995,8,4782.86,1446.2,1,2,1,2
2006,12,4001.8,981.03,4,5,4,5
2023,5,1209.39,1608.23,0,2,0,2
2012,8,2596.12,819.81,7,6,7,6
2019,3,474.12,1074.4,2,5,2,5
2002,12,1074.3,1055.72,0,0,0,0
2019,10,4590.82,927.92,1,6,1,6
2009,1,462.41,1823.35,0,6,0,6
1995,4,4599.45,1358.28,4,0,4,0
2020,3,82.29,1951.56,1,2,1,2
2008,8,4084.45,165.43,7,2,7,2
1995,11,804.46,1234.68,7,4,7,4
2023,8,4978.57,1652.49,0,6,0,6
2017,8,3898.48,1518.55,3,2,3,2
2002,3,4578.99,1140.18,3,6,3,6
1999,8,1695.71,948.11,0,3,0,3
1996,6,4944.34,991.35,6,5,6,5
2007,8,3022.0,1359.81,6,6,6,6
2011,9,3435.92,850.92,3,3,3,3
2003,1,721.62,57.68,7,3,7,3
1997,1,4662.76,1444.3,4,5,4,5
2001,12,2223.26,1266.4,5,6,5,6
2022,4,2911.57,1033.45,3,5,3,5
2013,1,1908.38,199.09,6,1,6,1
2003,9,1923.53,782.49,7,4,7,4
1994,9,3724.74,1042.88,5,2,5,2
2008,11,2478.45,1254.34,2,0,2,0
1992,7,1162.3,762.4,1,5,1,5
1990,2,1301.63,8.15,3,1,3,1
2022,4,1040.98,358.39,0,4,0,4
2006,12,3059.55,1389.41,3,0,3,0
1998,4,4835.05,1895.1,4,3,4,3
2020,10,2731.38,793.38,5,1,5,1
2024,5,39.75,188.48,2,5,2,5
1992,12,2583.9,849.49,7,4,7,4
2002,5,767.6,1674.75,4,3,4,3
2003,8,262.62,1573.28,2,4,2,4
1995,3,3599.86,743.31,0,5,0,5
2018,7,2972.46,4.76,1,5,1,5
1998,1,2997.77,666.27,7,5,7,5
2012,1,2548.04,1528.37,4,0,4,0
2004,3,4105.56,1739.1,1,3,1,3
1996,1,3496.24,881.71,1,2,1,2
2014,11,2743.11,54.26,3,5,3,5
2012,1,358.68,1106.36,5,2,5,2
2000,3,2717.88,191.58,5,2,5,2
1997,11,4592.59,1448.14,7,3,7,3
1990,9,3237.52,1250.69,1,5,1,5
2002,5,4359.81,301.75,4,4,4,4
2005,12,3820.71,1607.75,7,6,7,6
2002,4,2845.22,640.52,1,2,1,2
2003,7,2688.71,1596.45,3,2,3,2
2002,2,2468.21,1880.06,6,6,6,6
2001,6,2933.2,1025.2,6,1,6,1
2017,10,2978.72,59.83,5,3,5,3
2011,1,2512.65,874.21,0,1,0,1
2009,4,4380.26,1025.76,6,0,6,0
2008,6,4132.26,515.56,1,1,1,1
2000,10,3394.19,656.88,1,6,1,6
2019,4,1790.47,536.01,4,3,4,3
2015,7,3466.53,979.07,6,5,6,5
2004,3,2165.19,281.68,6,1,6,1
2019,3,4157.1,444.57,7,6,7,6
2018,10,1683.6,1107.79,7,2,7,2
2021,8,898.77,1994.21,1,5,1,5
2019,2,1725.37,1789.16,5,6,5,6
2005,1,2593.51,862.63,2,1,2,1
2007,5,4380.16,39.88,1,2,1,2
2017,7,2944.1,1258.45,0,0,0,0
2008,4,1125.15,1064.5,3,5,3,5
2000,8,2704.56,892.35,5,1,5,1
2006,1,896.72,1047.21,6,3,6,3
2010,5,1188.98,1078.37,6,1,6,1
2023,2,4496.28,1157.27,0,6,0,6
2022,11,3259.92,78.91,1,0,1,0
2018,3,3839.1,836.0,2,1,2,1
1993,6,2305.62,1139.61,2,2,2,2
2021,11,536.31,1009.76,0,4,0,4
2000,2,4876.2,1455.03,2,3,2,3
2015,8,812.48,1985.65,0,0,0,0
2007,4,1153.54,503.68,4,3,4,3
2021,10,4309.96,1138.15,0,1,0,1
2016,7,4645.05,1767.78,0,2,0,2
2005,5,1252.34,1276.32,7,4,7,4
1999,7,3543.88,1423.53,0,4,0,4
2023,7,2759.15,23.58,6,2,6,2
2022,10,2548.52,1438.6,2,1,2,1
1999,2,2152.03,1530.29,4,2,4,2
2015,11,763.4,232.42,5,3,5,3
2014,6,773.02,44.68,7,3,7,3
1991,12,4363.89,940.92,0,1,0,1
2015,8,2577.43,431.92,5,2,5,2
2009,8,1334.86,1678.71,3,2,3,2
1992,9,176.66,796.66,0,5,0,5
2021,5,4687.82,1646.34,2,0,2,0
1990,10,3827.63,977.53,2,4,2,4
2013,3,3074.85,260.62,5,0,5,0
2022,11,2292.29,1438.85,5,1,5,1
2024,5,906.95,1770.02,1,4,1,4
2006,6,1128.57,443.19,4,1,4,1
2022,9,3936.75,1712.9,7,2,7,2
2000,9,4440.61,1895.54,2,0,2,0
2012,4,3348.51,758.13,0,6,0,6
2021,10,3717.29,1952.43,1,1,1,1
2008,5,896.09,1667.31,2,5,2,5
2001,8,106.11,438.32,1,5,1,5
2017,9,829.17,1816.01,2,0,2,0
1991,1,788.04,1995.64,6,5,6,5
1999,3,2947.85,201.92,0,2,0,2
2008,12,2282.93,1588.2,7,6,7,6
2017,4,1970.92,1818.11,1,1,1,1
1997,9,3770.36,1235.27,0,5,0,5
2012,12,1895.08,849.49,6,2,6,2
2019,1,686.72,523.41,0,5,0,5
2017,11,4784.31,1508.87,0,1,0,1
2002,10,2798.2,10.89,0,6,0,6
2001,8,284.27,1926.48,2,2,2,2
1999,2,436.07,1723.25,1,5,1,5
2006,12,4084.01,1990.4,7,4,7,4
1990,1,736.72,1351.04,1,5,1,5
2011,10,1791.71,1679.97,3,4,3,4
2004,11,2776.1,788.47,0,6,0,6
2005,7,2500.39,528.22,3,5,3,5
2009,4,3041.49,331.22,3,6,3,6
1999,12,4681.6,1847.27,3,5,3,5
2015,2,447.91,977.33,0,1,0,1
2012,4,2796.95,842.69,5,1,5,1
2006,10,2682.82,92.47,4,4,4,4
2023,2,3898.14,1389.92,2,1,2,1
2011,11,1561.58,989.31,1,0,1,0
1993,4,54.04,904.29,1,5,1,5
1996,11,570.84,132.85,1,5,1,5
1994,12,4275.28,115.73,1,6,1,6
2020,2,4215.24,484.81,6,3,6,3
2008,12,4246.14,812.56,4,3,4,3
1993,7,1462.97,65.0,2,4,2,4
2011,3,4210.51,885.58,1,0,1,0
1992,7,1477.29,955.2,6,6,6,6
2012,2,1874.0,1486.86,5,3,5,3
1993,4,619.75,1678.25,4,2,4,2
2013,11,1312.33,458.33,6,0,6,0
2003,7,2264.85,602.98,0,0,0,0
1992,12,3128.89,1792.63,3,6,3,6
2010,6,4324.01,1502.74,0,4,0,4
2015,3,4533.06,702.89,3,6,3,6
1990,8,1096.74,1544.33,6,3,6,3
2019,11,3104.78,637.48,1,2,1,2
1993,9,3768.1,408.85,4,1,4,1
2003,4,3793.38,1588.92,7,1,7,1
2007,9,1853.23,1740.21,0,5,0,5
2001,3,1052.68,1233.39,6,6,6,6
2005,2,4013.52,107.5,2,4,2,4
1990,8,4390.62,1524.04,6,0,6,0
1992,10,3373.47,196.31,0,2,0,2
2024,6,743.49,1990.92,6,1,6,1
2004,8,382.75,823.92,1,1,1,1
2005,3,3687.7,998.29,6,4,6,4
2006,8,1663.78,1911.63,7,5,7,5
2023,11,1689.13,1114.26,3,0,3,0
1999,10,1776.92,897.33,3,1,3,1
2000,10,1730.9,456.15,2,2,2,2
2017,2,487.3,1345.83,4,1,4,1
2016,11,2029.09,1385.01,4,4,4,4
2007,7,3128.46,847.04,3,6,3,6
2019,2,702.9,568.15,7,3,7,3
2002,12,3606.21,1950.4,7,6,7,6
2005,11,2518.52,1723.31,1,1,1,1
1991,2,1302.11,620.8,3,5,3,5
2009,5,2887.85,91.7,3,6,3,6
2001,11,1089.12,807.5,4,5,4,5
2018,9,734.75,1893.7,1,4,1,4
1997,2,3772.69,1176.8,3,5,3,5
2009,9,2187.45,615.61,4,6,4,6
2024,8,3334.7,666.89,4,1,4,1
2020,10,1854.03,853.84,5,0,5,0
2005,4,4752.18,1618.84,4,4,4,4
2012,5,924.47,808.8,4,3,4,3
2023,6,1583.98,1433.34,0,1,0,1
2021,9,4374.31,161.44,2,1,2,1
2006,10,4388.09,1571.6,7,0,7,0
2013,6,1419.2,338.79,2,5,2,5
2024,6,4013.53,226.79,6,4,6,4
2012,11,3629.03,736.36,0,4,0,4
1997,6,4038.4,1412.85,2,1,2,1
2012,10,321.93,1216.77,4,5,4,5
2010,1,2116.5,1045.87,7,5,7,5
2008,1,1315.47,1463.44,5,1,5,1
2020,9,4389.25,965.73,6,6,6,6
1996,10,48.05,178.02,7,3,7,3
2013,2,2226.02,1671.92,6,1,6,1
1997,5,1083.01,959.61,0,4,0,4
2002,9,1561.17,1717.09,7,4,7,4
1992,6,4857.32,360.39,1,3,1,3
2023,9,4769.46,152.67,7,1,7,1
2002,2,4301.88,1540.11,1,2,1,2
2021,10,4814.65,1840.98,2,5,2,5
2024,11,4969.92,615.69,6,5,6,5
2010,1,4133.59,1844.08,2,0,2,0
1990,2,238.78,1872.75,3,5,3,5
1991,2,566.44,1067.12,3,2,3,2
2015,5,1975.92,1839.83,4,4,4,4
1992,1,464.25,1847.51,5,1,5,1
2013,11,3245.49,1210.31,2,5,2,5
2015,2,4155.47,1859.94,6,3,6,3
1997,5,3268.55,134.96,5,1,5,1
1997,5,2830.36,1233.68,7,6,7,6
2007,7,2829.89,231.62,4,3,4,3
2007,4,1635.96,832.06,2,6,2,6
2001,6,4163.98,1974.69,7,5,7,5
1991,6,4022.86,1930.26,3,3,3,3
2009,9,1609.92,643.26,4,3,4,3
1992,3,4181.48,1521.45,6,5,6,5
2023,9,3268.48,401.58,2,6,2,6
1995,11,2628.61,45.51,6,6,6,6
1999,9,3960.48,1480.88,4,4,4,4
2013,2,4082.68,755.09,5,1,5,1
2007,2,3788.81,746.81,5,3,5,3
2022,7,2167.1,1398.02,0,4,0,4
1996,8,4648.19,313.66,4,5,4,5
2018,3,1635.72,1689.56,7,1,7,1
2008,7,1056.53,1204.2,0,1,0,1
2014,7,4373.55,773.8,7,5,7,5
2006,7,2611.35,730.13,6,4,6,4
1992,2,439.38,362.29,6,0,6,0
2013,8,1530.67,1404.1,2,4,2,4
2007,11,2582.86,1928.66,4,6,4,6
2015,10,4745.57,402.89,5,4,5,4
2010,8,245.75,608.73,2,2,2,2
2000,5,2197.02,641.84,1,3,1,3
2006,7,4354.52,579.95,2,3,2,3
2010,7,497.87,959.14,4,6,4,6
1993,10,4469.73,963.91,4,4,4,4
2021,4,2654.66,890.14,0,3,0,3
2007,5,2626.96,1133.2,5,4,5,4
2017,12,339.59,1419.51,3,5,3,5
2015,6,4450.3,1969.79,5,4,5,4
2013,6,1240.63,923.11,0,1,0,1
1999,10,2826.01,1426.35,0,0,0,0
1997,9,4468.46,1416.01,4,6,4,6
1991,3,4920.48,680.34,2,1,2,1
2024,5,1027.06,1207.72,3,5,3,5
2010,1,3325.88,754.94,7,6,7,6
2016,1,1639.24,1956.6,1,0,1,0
2012,10,1394.43,684.62,5,6,5,6
2021,5,2301.17,27.57,4,4,4,4
2015,1,3290.46,870.48,5,4,5,4
1996,11,4559.51,653.2,2,3,2,3
2022,12,1728.34,1448.18,7,3,7,3
2006,7,2508.34,805.86,4,1,4,1
1997,10,510.65,851.86,4,4,4,4
2006,8,2202.66,1556.92,0,1,0,1
2007,10,3816.13,1981.67,7,5,7,5
2012,2,439.43,680.87,4,0,4,0
2001,3,4913.54,55.21,1,4,1,4
2012,10,4230.29,1613.49,4,3,4,3
2022,8,1767.84,567.31,3,2,3,2
2017,11,4620.52,569.89,5,4,5,4
2012,1,3788.0,1285.78,7,1,7,1
1996,9,2540.1,959.29,3,5,3,5
1991,5,4618.5,1582.64,1,3,1,3
1990,10,1142.85,187.2,4,0,4,0
1993,1,1110.59,1996.6,7,0,7,0
1997,11,170.39,479.49,7,0,7,0
2018,10,204.05,1462.84,3,3,3,3
2007,8,2744.09,1556.31,1,5,1,5
2020,9,2121.37,216.71,0,1,0,1
1995,9,4678.13,358.14,3,5,3,5
2013,11,1073.18,1509.67,5,6,5,6
2004,11,3241.75,1836.25,5,4,5,4
2001,9,1595.39,1340.4,6,3,6,3
2003,6,4044.95,664.11,1,2,1,2
2016,11,4465.98,1264.52,4,4,4,4
2002,7,2589.24,225.15,6,3,6,3
1992,12,3368.03,1287.35,3,5,3,5
2005,7,4430.18,1095.16,3,4,3,4
2001,4,2085.03,45.22,2,1,2,1
2003,3,2537.25,1725.97,1,6,1,6
2023,9,588.52,1305.61,1,5,1,5
2020,3,4670.44,30.66,5,2,5,2
1994,3,2554.16,954.8,5,6,5,6
2001,4,1744.57,1654.71,3,5,3,5
2015,10,4420.88,1444.32,7,4,7,4
2006,10,4122.99,498.28,4,2,4,2
2000,10,1129.04,546.97,1,1,1,1
2022,3,4613.41,768.83,0,4,0,4
1993,2,2635.81,446.37,5,2,5,2
2021,5,2399.98,1354.91,7,5,7,5
2020,11,2569.6,1710.14,3,0,3,0
2000,1,283.32,1422.43,5,4,5,4
2006,1,2888.38,499.78,3,6,3,6
2016,11,350.3,1265.4,7,2,7,2
1997,6,752.06,1661.02,0,5,0,5
2010,12,4652.26,1327.25,3,1,3,1
2022,4,4652.73,673.72,4,0,4,0
1994,8,383.4,1096.99,2,1,2,1
2021,1,3046.94,1013.09,0,3,0,3
2014,10,150.85,1724.63,7,5,7,5
1997,5,4997.13,117.75,4,3,4,3
2016,11,4040.8,931.36,0,1,0,1
2015,6,703.71,712.84,1,2,1,2
2018,5,1092.14,1575.23,2,3,2,3
1998,11,210.5,1575.9,6,1,6,1
2007,10,3620.58,1624.99,2,4,2,4
1996,6,1572.46,1378.72,4,0,4,0
2010,3,606.46,1260.27,2,3,2,3
2005,9,3424.43,1131.02,6,4,6,4
1992,7,2966.32,1120.27,3,3,3,3
2021,10,4625.32,103.63,4,0,4,0
1999,1,1761.08,781.4,4,6,4,6
2021,5,3671.85,1431.04,3,6,3,6
1997,10,485.32,424.59,5,6,5,6
2021,1,4283.71,1834.43,4,6,4,6
1993,3,3564.61,52.59,3,5,3,5
2018,6,585.83,1012.43,1,4,1,4
2001,2,3692.25,20.22,2,3,2,3
2008,5,179.43,567.59,2,0,2,0
2020,7,4664.53,147.53,7,1,7,1
2015,12,3833.31,251.96,5,6,5,6
1995,9,2962.33,821.07,5,5,5,5
2018,1,4089.43,1356.33,0,2,0,2
2006,7,108.18,249.21,4,5,4,5
2009,8,1190.49,445.5,1,5,1,5
1999,3,2901.37,106.75,7,5,7,5
1995,2,1773.22,909.14,2,2,2,2
2021,8,64.87,1715.29,4,6,4,6
1991,7,3927.53,951.14,1,1,1,1
1999,12,988.41,1548.27,0,3,0,3
2016,1,4922.7,106.45,4,5,4,5
2008,2,1303.63,1070.53,7,2,7,2
2005,4,883.78,712.27,4,3,4,3
2009,3,917.97,758.87,3,1,3,1
1994,2,3036.05,1092.29,2,5,2,5
2007,5,2954.47,1027.11,1,3,1,3
1997,6,1857.83,1449.8,4,1,4,1
2002,6,1724.51,1169.44,3,4,3,4
1999,7,316.12,1124.31,2,2,2,2
2008,12,4247.43,326.22,2,6,2,6
2020,6,829.52,1676.18,5,2,5,2
2018,6,4984.96,1766.79,7,2,7,2
2012,8,1590.9,945.87,5,4,5,4
2021,12,3802.44,1590.18,7,0,7,0
2000,5,1345.93,1816.77,2,6,2,6
1991,12,7.75,1367.89,5,5,5,5
2021,5,1802.22,1154.82,3,2,3,2
1994,11,811.17,1898.48,7,3,7,3
2020,11,62.78,1904.59,3,2,3,2
2002,7,2804.66,749.92,5,1,5,1
2011,10,1649.15,265.95,7,4,7,4
2024,11,115.04,1018.58,6,5,6,5
2008,11,2931.71,1538.67,6,0,6,0
2018,7,3964.45,164.15,4,2,4,2
2012,3,4089.91,48.15,5,6,5,6
2008,1,2477.41,675.39,5,4,5,4
2005,5,2435.17,229.02,5,5,5,5
2020,10,2700.7,124.52,7,2,7,2
2005,11,188.86,233.87,6,6,6,6
2015,4,4424.53,419.45,5,3,5,3
1992,1,1915.74,937.65,0,5,0,5
2012,5,3196.76,1912.24,5,2,5,2
1998,6,3350.07,327.72,3,2,3,2
2013,7,4848.68,642.43,7,4,7,4
